"","Var1","Var2","value"
"576","NOR","FIN",0.0126532494834818
"577","NLD","FIN",0.00878991008992236
"578","JPN","FIN",0.0393230865036273
"579","ITA","FIN",0.0530577571823244
"580","IRL","FIN",0.104444289878806
"581","HKG","FIN",0.060915082833307
"582","GBR","FIN",0.0115714303635007
"583","FRA","FIN",0.0329852985775433
"585","ESP","FIN",0.0134894590016553
"586","DNK","FIN",0.0278510188020373
"587","DEU","FIN",0.0244844053262268
"588","BEL","FIN",0.0184827691475941
"589","AUT","FIN",0.014471620827069
"590","AUS","FIN",0.00894065951910183
"591","ZAF","FIN",0.0630051627585359
"592","TUR","FIN",0.0665797260680577
"593","THA","FIN",0.0838173356836541
"594","SAU","FIN",0.116971083089962
"595","PHL","FIN",0.0398425181989935
"596","PER","FIN",0.0531505853835658
"597","PAK","FIN",0.0200298707043745
"598","MYS","FIN",0.0653339812253227
"599","MEX","FIN",0.0577114556468973
"600","KOR","FIN",0.139126631240238
"601","IND","FIN",0.136834027994679
"602","IDN","FIN",0.0813175656943175
"603","GRC","FIN",0.0444067508861253
"604","EGY","FIN",0.0343807667328783
"605","COL","FIN",0.02597012836943
"606","CHN","FIN",0.310289467164677
"607","CHL","FIN",0.0791063170001338
"608","BRA","FIN",0.0392556960554299
"609","ARG","FIN",0.0409942506518524
"610","ARE","FIN",0.198237780614579
"611","JOR","FIN",0.0930956193410558
"612","OMN","FIN",0.0624887336825094
"613","KEN","FIN",0.0802448332005746
"614","NGA","FIN",0.0296279002309481
"615","MUS","FIN",0.0990491931860182
"616","MAR","FIN",0.0676966430105975
"617","TUN","FIN",0.0364088952797131
"618","BGD","FIN",0.10462375496711
"619","LKA","FIN",0.130364539084625
"620","JAM","FIN",0.0622783957963756
"621","PAN","FIN",0.0839231543781117
"622","TTO","FIN",0.0911426186739351
"623","BWA","FIN",0.0445753571877367
"624","ZWE","FIN",0.154704395764292
"625","SWE","ESP",0.0161510192688601
"626","SGP","ESP",0.102477145803961
"627","PRT","ESP",0.00654649422335041
"628","NOR","ESP",0.00397295564369007
"629","NLD","ESP",0.00942447863799811
"630","JPN","ESP",0.0310263764072097
"631","ITA","ESP",0.0418485398740451
"632","IRL","ESP",0.112370566167343
"633","HKG","ESP",0.0743629863686882
"634","GBR","ESP",0.00635010396233404
"635","FRA","ESP",0.0248992369122805
"636","FIN","ESP",0.0134894590016553
"638","DNK","ESP",0.0188580335666093
"639","DEU","ESP",0.0171643567682769
"640","BEL","ESP",0.0109555524124089
"641","AUT","ESP",0.00786678528472315
"642","AUS","ESP",0.0195570390866959
"643","ZAF","ESP",0.0701721814056286
"644","TUR","ESP",0.0774928160817944
"645","THA","ESP",0.0910627413183982
"646","SAU","ESP",0.111427759684644
"647","PHL","ESP",0.048378523475098
"648","PER","ESP",0.0642046961037223
"649","PAK","ESP",0.0226991144979329
"650","MYS","ESP",0.0770174617352186
"651","MEX","ESP",0.0518557771303839
"652","KOR","ESP",0.150105378625045
"653","IND","ESP",0.148487221029436
"654","IDN","ESP",0.0924781943396483
"655","GRC","ESP",0.0338754320650172
"656","EGY","ESP",0.0457656270275797
"657","COL","ESP",0.0361445020685915
"658","CHN","ESP",0.323645504841736
"659","CHL","ESP",0.0924067936939666
"660","BRA","ESP",0.0389990363098999
"661","ARG","ESP",0.0392058103361647
"662","ARE","ESP",0.191371275202042
"663","JOR","ESP",0.101098272241936
"664","OMN","ESP",0.053160841148117
"665","KEN","ESP",0.0745774546850189
"666","NGA","ESP",0.0407885288762789
"667","MUS","ESP",0.111652666452854
"668","MAR","ESP",0.0788572716559284
"669","TUN","ESP",0.0492586290678513
"670","BGD","ESP",0.115784383612441
"671","LKA","ESP",0.142374326170548
"672","JAM","ESP",0.054061689742251
"673","PAN","ESP",0.0950837830234426
"674","TTO","ESP",0.103617784175314
"675","BWA","ESP",0.0354039898382788
"676","ZWE","ESP",0.143812968239614
"677","SWE","DNK",0.0232394709178108
"678","SGP","DNK",0.115298517835462
"679","PRT","DNK",0.0241228070999875
"680","NOR","DNK",0.0196822394542161
"681","NLD","DNK",0.0202918272321298
"682","JPN","DNK",0.0121683428406005
"683","ITA","DNK",0.0273905588360001
"684","IRL","DNK",0.131228599733952
"685","HKG","DNK",0.0851074872347459
"686","GBR","DNK",0.0166559359950903
"687","FRA","DNK",0.00741149619473314
"688","FIN","DNK",0.0278510188020373
"689","ESP","DNK",0.0188580335666093
"691","DEU","DNK",0.0127853212382423
"692","BEL","DNK",0.0101249046788396
"693","AUT","DNK",0.0136358342984899
"694","AUS","DNK",0.0271667024210592
"695","ZAF","DNK",0.0528755148113119
"696","TUR","DNK",0.0837731016180548
"697","THA","DNK",0.104362509872596
"698","SAU","DNK",0.0942014186107785
"699","PHL","DNK",0.051443581096118
"700","PER","DNK",0.0699477905311785
"701","PAK","DNK",0.0262958586118068
"702","MYS","DNK",0.0863804087811725
"703","MEX","DNK",0.0351470623446471
"704","KOR","DNK",0.166923440852996
"705","IND","DNK",0.157257730680411
"706","IDN","DNK",0.0989194211823766
"707","GRC","DNK",0.0314813892796958
"708","EGY","DNK",0.0533811484987691
"709","COL","DNK",0.0407821561146643
"710","CHN","DNK",0.333419477404918
"711","CHL","DNK",0.105422835815259
"712","BRA","DNK",0.021283784064278
"713","ARG","DNK",0.0216511158587064
"714","ARE","DNK",0.172608781870612
"715","JOR","DNK",0.083538229882788
"716","OMN","DNK",0.034964437242118
"717","KEN","DNK",0.0574962132896087
"718","NGA","DNK",0.0466315924122764
"719","MUS","DNK",0.12226335561433
"720","MAR","DNK",0.0851168010740194
"721","TUN","DNK",0.0596619405312274
"722","BGD","DNK",0.122347444829679
"723","LKA","DNK",0.150550467101285
"724","JAM","DNK",0.0352036561756418
